Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
17.57,60.33,0.076,134.8,165.7,17395.66265
17.24,61.83,0.074,112.0,138.9,18795.18072
16.89,63.5,0.075,88.0,109.5,21513.25301
16.35,66.23,0.073,71.1,89.7,23502.6506
15.84,67.87,0.074,52.73,67.32,24618.79518
15.44,69.54,0.073,27.54,32.7,25179.75904
14.98,71.1,0.077,11.43,11.56,25445.78313
14.57,72.3,0.079,7.03,7.05,25613.49398
14.13,73.2,0.081,3.532,3.546,25625.06024
13.22,75.6,0.083,1.142,1.22,25555.66265
12.87,76.7,0.073,0.179,0.282,25596.14458
12.43,77.4,0.073,0.106,0.089,25671.3253
12.21,77.6,0.069,0.051,0.104,25659.75904
12.06,78.1,0.075,0.044,0.093,25810.12048
12.26,79.8,0.087,0.113,0.085,25972.04819
13.39,79.2,0.086,0.106,0.078,25740.72289
13.83,71.8,0.088,0.051,0.093,25538.31325
13.83,67.63,0.09,0.07,0.067,25515.18072
13.8,66.7,0.086,0.095,0.082,25497.83133
13.72,66.66,0.088,0.077,0.108,25902.6506
13.55,67.73,0.089,0.066,0.093,26012.53012
13.44,68.2,0.083,0.04,0.104,25891.08434
13.32,68.83,0.087,0.044,0.093,25792.77108
13.1,69.16,0.084,0.07,0.056,25983.61446
12.82,69.5,0.086,0.044,0.122,25879.51807
12.49,70.5,0.081,0.113,0.074,25584.57831
12.28,70.8,0.083,0.033,0.13,25318.55422
12.09,71.3,0.083,0.051,0.096,25087.22892
11.9,71.1,0.088,0.044,0.089,25000.48193
11.36,72.2,0.083,0.07,0.119,24676.62651
10.96,73.9,0.084,0.077,0.148,24306.50602
10.58,75.5,0.086,0.062,0.07,23803.37349
10.44,76.3,0.082,0.073,0.074,23427.46988
10.59,76.3,0.08,0.066,0.13,23045.78313
10.66,75.7,0.087,0.088,0.115,22502.16867
10.57,75.9,0.085,0.07,0.122,21883.37349
10.4,76.1,0.085,0.073,0.13,21386.0241
10.27,75.9,0.085,0.095,0.137,20929.15663
9.89,77.6,0.083,0.051,0.126,20345.06024
9.64,77.9,0.083,0.051,0.096,19847.71084
9.64,77.7,0.084,0.055,0.126,19437.10843
9.46,78.0,0.086,0.081,0.141,18812.53012
9.0,79.7,0.085,0.048,0.119,18344.09639
8.81,80.4,0.089,0.037,0.096,17835.18072
9.04,80.1,0.087,0.07,0.141,17389.87952
9.21,78.5,0.084,0.088,0.134,16863.61446
9.03,77.4,0.086,0.077,0.074,16620.72289
8.9,77.8,0.083,0.051,0.148,16279.51807
8.39,80.1,0.084,0.091,0.108,16001.92771
8.45,80.1,0.085,0.059,0.115,15764.81928
8.54,78.6,0.085,0.106,0.111,15626.0241
8.26,79.9,0.087,0.07,0.145,15383.13253
8.04,80.4,0.087,0.059,0.126,15105.54217
7.85,81.7,0.086,0.099,0.115,15030.36145
7.78,81.5,0.087,0.077,0.111,14712.28916
7.76,80.9,0.083,0.091,0.115,14642.89157
7.72,81.3,0.088,0.088,0.126,14463.61446
7.9,80.9,0.087,0.066,0.13,14301.68675
7.87,80.0,0.081,0.062,0.159,14238.07229
7.73,80.4,0.086,0.084,0.159,14214.93976
7.53,81.3,0.084,0.077,0.145,14018.31325
7.52,81.0,0.084,0.07,0.204,14116.62651
7.53,80.7,0.082,0.066,0.163,13966.26506
7.68,79.2,0.081,0.088,0.104,13925.78313
7.57,78.1,0.083,0.066,0.141,13775.42169
7.44,77.0,0.083,0.051,0.148,13885.3012
7.27,77.4,0.08,0.066,0.152,13850.60241
7.16,78.4,0.087,0.081,0.122,13723.37349
6.985,79.5,0.087,0.081,0.152,13630.84337
6.902,79.6,0.088,0.084,0.108,13781.20482
6.898,79.4,0.085,0.066,0.111,13908.43373
6.982,77.8,0.086,0.059,0.111,14000.96386
6.998,77.3,0.083,0.077,0.148,13966.26506
7.31,76.7,0.083,0.07,0.137,14006.74699
7.36,75.1,0.086,0.07,0.141,14128.19277
7.03,76.0,0.083,0.04,0.141,14440.48193
6.8,78.0,0.085,0.055,0.167,14324.81928
6.922,76.7,0.085,0.077,0.119,14666.0241
6.923,72.5,0.087,0.062,0.1,14908.91566
7.05,71.9,0.085,0.084,0.115,15180.72289
7.02,72.9,0.084,0.066,0.134,15018.79518
7.1,73.4,0.086,0.051,0.134,14851.08434
6.894,73.7,0.083,0.081,0.093,14972.53012
6.438,79.3,0.085,0.051,0.119,15036.14458
5.973,80.6,0.089,0.066,0.141,14845.3012
5.967,79.9,0.085,0.07,0.119,14151.3253
6.344,77.0,0.086,0.051,0.1,12948.43373
6.165,78.9,0.088,0.07,0.111,12133.01205
5.944,81.2,0.087,0.077,0.152,11560.48193
5.915,81.8,0.088,0.066,0.163,11415.90361
5.852,81.7,0.086,0.187,0.26,11473.73494
6.054,81.1,0.085,0.922,0.86,11381.20482
5.695,82.1,0.087,3.052,2.752,11676.14458
5.731,83.2,0.086,6.559,6.446,11971.08434
5.814,83.1,0.085,13.12,11.54,12549.39759
5.33,81.5,0.085,51.16,24.26,12942.6506
5.578,78.6,0.084,75.1,25.83,12954.21687
6.087,75.2,0.085,98.3,26.97,13173.9759
6.135,74.6,0.085,123.0,29.01,13607.71084
5.959,75.5,0.082,148.3,30.93,13815.90361
6.549,73.7,0.082,174.2,32.3,13914.21687
6.844,71.2,0.085,200.3,33.84,14186.0241
7.12,69.32,0.085,227.2,34.92,14556.14458
7.5,66.81,0.086,252.9,36.09,14700.72289
8.16,65.28,0.086,277.7,37.37,14793.25301
8.7,62.64,0.086,300.1,38.78,14908.91566
8.82,65.24,0.084,322.5,40.38,15226.98795
9.13,64.67,0.087,344.2,42.41,15284.81928
9.73,63.47,0.086,365.7,44.35,15597.10843
10.31,63.71,0.083,384.3,45.19,15903.61446
10.92,62.44,0.085,401.8,45.14,15926.74699
11.58,59.17,0.086,419.3,44.21,16152.28916
12.02,59.0,0.086,433.4,45.06,16285.3012
12.61,60.1,0.084,447.5,45.84,16152.28916
13.33,61.37,0.084,459.9,46.63,16163.85542
14.15,62.6,0.085,468.9,47.67,16198.55422
14.53,61.74,0.084,479.2,48.59,16348.91566
14.93,59.53,0.085,483.6,49.94,16614.93976
15.46,57.7,0.085,488.2,51.74,16626.50602
15.9,57.5,0.082,492.2,52.85,16944.57831
16.26,57.93,0.084,494.6,53.51,17002.40964
16.33,59.37,0.082,495.7,53.52,17106.50602
16.5,59.2,0.083,494.3,55.24,17256.86747
16.7,59.2,0.082,494.8,58.49,17158.55422
17.01,57.9,0.082,473.2,59.77,17129.63855
17.14,57.23,0.086,480.6,59.52,17042.89157
17.25,57.33,0.081,470.4,62.08,17002.40964
17.3,57.3,0.085,463.8,61.4,17083.37349
17.55,56.83,0.086,452.8,63.12,16990.84337
17.64,55.89,0.085,441.8,64.3,16979.27711
17.75,56.13,0.082,429.9,65.59,16817.3494
17.9,55.43,0.085,411.4,66.28,16788.43373
18.06,54.26,0.087,392.7,70.2,16684.33735
18.2,53.29,0.088,372.2,81.6,16487.71084
18.09,53.86,0.089,358.8,106.7,16244.81928
18.4,53.52,0.088,327.3,144.8,16088.6747
18.22,52.65,0.089,265.6,161.9,16169.63855
18.34,52.42,0.086,295.5,236.0,15886.26506
17.96,50.78,0.081,212.4,208.6,15822.6506
17.33,51.38,0.079,183.4,195.5,15874.6988
17.06,52.25,0.076,217.7,245.4,15874.6988
17.09,52.32,0.076,191.7,220.1,15944.09639
16.9,52.22,0.076,177.7,208.0,16163.85542
16.85,52.78,0.074,153.9,182.3,16360.48193
16.58,54.96,0.076,126.4,150.3,17204.81928
16.29,56.19,0.077,54.02,60.8,18529.15663
16.07,57.29,0.075,80.8,97.1,21663.61446
15.9,58.32,0.077,50.62,60.16,23664.57831
15.71,58.66,0.075,27.97,32.23,24636.14458
15.62,59.16,0.079,29.67,34.37,24913.73494
15.15,61.53,0.083,17.81,18.68,25416.86747
14.47,62.46,0.09,8.26,8.61,25775.42169
14.21,63.53,0.091,3.239,3.356,25839.03614
13.91,64.66,0.087,0.875,0.905,25792.77108
13.8,65.03,0.088,0.154,0.189,25648.19277
13.44,65.56,0.088,0.055,0.152,25879.51807
13.19,66.46,0.083,0.051,0.126,25804.33735
12.81,67.96,0.073,0.04,0.145,25613.49398
12.47,70.1,0.081,0.062,0.108,25648.19277
12.51,70.4,0.071,0.077,0.096,25555.66265
12.14,71.4,0.075,0.095,0.07,25590.36145
11.95,72.4,0.069,0.055,0.082,25538.31325
11.86,72.8,0.076,0.055,0.108,25480.48193
11.51,73.6,0.088,0.062,0.119,25723.37349
11.26,74.2,0.085,0.062,0.093,25821.68675
10.98,76.2,0.074,0.059,0.137,25943.13253
10.91,76.8,0.077,0.048,0.1,25717.59036
10.68,78.5,0.074,0.048,0.119,25636.62651
10.85,78.6,0.077,0.055,0.104,25370.60241
11.0,79.7,0.088,0.077,0.108,25451.56627
11.53,81.7,0.086,0.059,0.119,25260.72289
12.17,80.6,0.092,0.051,0.13,24867.46988
11.85,78.9,0.087,0.048,0.13,24537.83133
11.28,79.9,0.085,0.044,0.108,24451.08434
10.58,81.6,0.082,0.062,0.089,24532.04819
10.47,83.1,0.084,0.055,0.134,23901.68675
10.84,82.7,0.085,0.059,0.119,23288.6747
10.79,80.7,0.09,0.062,0.13,22918.55422
10.43,81.7,0.087,0.059,0.126,22750.84337
10.08,82.9,0.088,0.066,0.134,22374.93976
10.0,82.7,0.085,0.07,0.122,21709.87952
9.81,83.2,0.085,0.07,0.167,21241.44578
9.75,83.4,0.085,0.066,0.141,20773.01205
9.46,83.6,0.084,0.062,0.145,20431.80723
9.09,84.6,0.085,0.033,0.145,19847.71084
9.11,84.8,0.088,0.033,0.156,18945.54217
8.96,84.9,0.082,0.07,0.145,18176.38554
8.91,85.6,0.084,0.062,0.119,17742.6506
8.85,85.5,0.086,0.044,0.178,17690.60241
8.86,85.6,0.086,0.059,0.115,17222.16867
8.88,85.7,0.083,0.051,0.159,16713.25301
8.78,85.5,0.082,0.073,0.134,16481.92771
8.7,85.5,0.084,0.059,0.13,16082.89157
8.57,85.8,0.085,0.073,0.126,15816.86747
8.52,86.1,0.088,0.051,0.193,15371.56627
8.39,86.7,0.085,0.073,0.126,15238.55422
8.41,86.8,0.084,0.081,0.126,15047.71084
8.46,87.0,0.088,0.084,0.163,15018.79518
8.31,86.6,0.085,0.077,0.171,14839.51807
8.13,86.7,0.083,0.059,0.171,14590.84337
7.88,87.4,0.083,0.066,0.148,14417.3494
7.91,87.5,0.081,0.095,0.134,14382.6506
8.01,87.4,0.083,0.081,0.13,14463.61446
8.22,87.6,0.086,0.062,0.134,14376.86747
8.38,87.0,0.087,0.059,0.152,14209.15663
8.43,86.8,0.089,0.059,0.171,14041.44578
8.14,87.1,0.084,0.055,0.141,14110.84337
8.37,87.2,0.088,0.066,0.13,14122.40964
8.47,86.9,0.089,0.066,0.167,14116.62651
8.19,87.0,0.088,0.048,0.156,13960.48193
8.1,87.4,0.089,0.062,0.215,13948.91566
7.93,87.7,0.084,0.037,0.252,13891.08434
7.98,88.2,0.092,0.062,0.152,13972.04819
8.07,88.1,0.085,0.059,0.174,13896.86747
8.03,88.8,0.085,0.091,0.137,13948.91566
8.01,88.9,0.087,0.048,0.152,13954.6988
7.95,88.9,0.08,0.04,0.156,14157.10843
8.09,88.8,0.086,0.055,0.152,14099.27711
8.2,88.7,0.08,0.07,0.134,14197.59036
8.32,88.6,0.082,0.051,0.171,14330.60241
8.66,88.6,0.083,0.07,0.152,14550.36145
8.83,87.7,0.084,0.044,0.134,15047.71084
8.72,86.8,0.084,0.07,0.111,15267.46988
8.61,87.1,0.085,0.073,0.148,14932.04819
8.65,86.8,0.085,0.04,0.178,14799.03614
8.81,86.7,0.083,0.062,0.174,14880.0
8.57,85.9,0.081,0.073,0.148,14735.42169
8.7,86.5,0.086,0.073,0.152,14573.49398
9.21,85.5,0.089,0.04,0.152,14342.16867
9.46,83.9,0.085,0.066,0.189,13734.93976
9.54,82.2,0.082,0.084,0.122,13098.79518
9.51,81.3,0.081,0.062,0.119,12213.9759
9.29,81.5,0.085,0.059,0.115,11369.63855
9.23,81.5,0.082,0.095,0.134,11074.6988
9.1,81.7,0.085,0.106,0.23,11040.0
9.04,81.9,0.084,0.761,0.708,11664.57831
8.65,82.5,0.084,3.089,2.908,11901.68675
8.62,83.6,0.087,5.538,5.259,12144.57831
9.03,83.6,0.089,12.6,12.03,12323.85542
9.33,82.4,0.081,49.13,35.81,12532.04819
9.78,81.7,0.087,78.7,52.65,13029.39759
9.88,80.2,0.087,87.2,59.62,13249.15663
9.92,79.0,0.087,78.0,59.66,13457.3494
10.14,78.7,0.081,82.3,73.8,13706.0241
10.19,78.6,0.084,106.4,97.0,13873.73494
10.5,77.4,0.086,121.6,115.4,14058.79518
10.9,76.1,0.082,114.3,110.2,14035.66265
11.12,74.5,0.083,118.9,116.0,14440.48193
11.23,74.0,0.089,140.9,137.7,14648.6747
11.47,73.5,0.089,153.3,151.9,15111.3253
11.69,73.0,0.08,144.4,146.1,15371.56627
11.79,73.1,0.083,132.8,133.6,15464.09639
11.71,73.4,0.089,140.9,138.8,15585.54217
11.83,73.3,0.091,217.2,191.8,15701.20482
12.21,73.1,0.086,349.9,253.7,15961.44578
12.69,71.7,0.087,224.5,202.0,16140.72289
13.06,69.68,0.082,175.1,167.0,16192.77108
13.42,68.25,0.085,182.0,176.0,16175.42169
13.69,68.08,0.085,210.0,197.0,16476.14458
14.0,67.88,0.083,268.5,218.2,16632.28916
14.37,67.41,0.083,274.3,216.5,16690.12048
14.7,66.08,0.087,235.1,202.6,16672.77108
14.82,65.88,0.085,267.4,231.8,16481.92771
14.79,66.31,0.088,290.6,248.8,16586.0241
15.03,65.74,0.086,332.7,284.8,16666.98795
15.22,65.98,2.287,348.7,308.3,16811.56627
15.38,66.11,4.708,244.2,234.6,16724.81928
15.48,65.38,1.97,177.4,175.9,16678.55422
15.56,63.21,0.14,168.6,165.6,16678.55422
15.52,62.27,0.094,168.7,172.3,16481.92771
15.56,62.1,0.091,215.8,222.0,16325.78313
15.63,61.97,0.083,266.4,271.5,16210.12048
15.75,62.24,0.084,291.4,287.6,16244.81928
15.77,62.07,0.082,280.2,254.7,16279.51807
15.78,62.64,0.089,247.7,226.7,16077.10843
15.77,63.21,0.082,216.5,207.5,15961.44578
15.62,64.31,0.083,181.4,183.2,15949.87952
15.51,65.34,0.084,165.9,169.0,16065.54217
15.51,65.68,0.086,162.8,165.5,16065.54217
15.45,66.81,0.086,157.0,161.1,16146.50602
15.39,67.01,0.082,158.5,158.8,15961.44578
15.39,66.84,0.084,145.9,146.8,15857.3494
15.32,66.84,0.083,143.1,142.8,15701.20482
15.32,67.01,0.085,143.3,144.1,15782.16867
15.32,67.28,0.08,131.9,133.8,15620.24096
15.28,67.48,0.082,111.7,113.6,15579.75904
15.25,68.21,0.082,94.1,95.5,15828.43373
15.19,68.68,0.08,78.1,79.2,16314.21687
15.18,69.12,0.084,62.09,62.59,17222.16867
15.1,69.62,0.084,49.33,49.36,18373.01205
14.99,70.1,0.086,42.35,42.44,20732.53012
14.91,70.3,0.086,38.2,39.13,22693.01205
14.84,70.3,0.086,30.99,31.5,23971.08434
14.72,72.1,0.083,23.54,23.81,24445.3012
14.51,73.8,0.084,13.38,13.36,24427.95181
14.31,74.7,0.085,7.34,7.43,24641.92771
14.17,75.3,0.086,2.701,2.73,25139.27711
13.99,76.2,0.083,0.608,0.668,25162.40964
13.87,76.4,0.089,0.099,0.182,25012.04819
13.95,75.9,0.087,0.055,0.108,25075.66265
13.97,74.4,0.085,0.084,0.082,25127.71084
13.85,74.0,0.09,0.033,0.07,25295.42169
13.58,74.8,0.086,0.055,0.085,25353.25301
13.34,76.0,0.083,0.07,0.148,25405.3012
13.28,76.0,0.086,0.059,0.111,25220.24096
13.32,75.6,0.084,0.033,0.141,25341.68675
13.41,75.0,0.083,0.022,0.111,25451.56627
13.42,73.5,0.084,0.066,0.13,25520.96386
13.34,74.6,0.085,0.044,0.156,25573.01205
13.01,75.9,0.087,0.073,0.115,25393.73494
12.71,76.7,0.087,0.073,0.096,25561.44578
12.5,77.7,0.087,0.048,0.152,25659.75904
12.53,78.0,0.085,0.07,0.122,25411.08434
12.61,77.3,0.088,0.026,0.148,25347.46988
12.59,76.6,0.087,0.081,0.111,25197.10843
12.48,77.2,0.088,0.066,0.119,24688.19277
12.41,77.8,0.083,0.04,0.134,24040.48193
12.49,77.6,0.086,0.044,0.137,23994.21687
12.45,77.5,0.085,0.055,0.122,23647.22892
12.53,77.5,0.086,0.055,0.137,23444.81928
12.55,77.5,0.084,0.033,0.148,22970.60241
12.35,78.1,0.086,0.051,0.115,22507.95181
12.42,78.0,0.085,0.062,0.104,22311.3253
12.32,78.0,0.09,0.044,0.171,22004.81928
12.28,78.1,0.085,0.037,0.167,21495.90361
12.39,77.0,0.088,0.051,0.126,20842.40964
12.37,76.4,0.085,0.055,0.119,20495.42169
12.57,74.9,0.089,0.07,0.134,20038.55422
12.55,73.8,0.083,0.048,0.152,19373.49398
12.64,72.8,0.084,0.051,0.145,19049.63855
12.48,74.8,0.083,0.055,0.141,18529.15663
12.29,75.1,0.088,0.062,0.119,18153.25301
12.16,76.2,0.083,0.04,0.137,17551.80723
12.1,76.4,0.085,0.055,0.137,17123.85542
12.14,76.3,0.087,0.059,0.126,16684.33735
12.11,76.1,0.082,0.073,0.145,16348.91566
11.95,77.0,0.089,0.059,0.145,16181.20482
11.87,77.1,0.088,0.048,0.141,15932.53012
11.79,77.1,0.086,0.04,0.126,15585.54217
11.52,78.3,0.083,0.059,0.122,15423.61446
11.4,78.8,0.087,0.059,0.163,15076.62651
11.35,79.0,0.093,0.048,0.122,14891.56627
11.32,78.9,0.09,0.051,0.13,14856.86747
11.11,79.8,0.089,0.037,0.13,14781.68675
10.8,80.6,0.085,0.026,0.171,14561.92771
10.39,82.2,0.086,0.088,0.122,14492.53012
10.28,82.7,0.089,0.044,0.152,14544.57831
10.4,82.6,0.088,0.037,0.115,14475.18072
10.71,82.0,0.088,0.044,0.137,14463.61446
10.76,80.6,0.088,0.059,0.178,14313.25301
10.68,80.5,0.084,0.059,0.126,14099.27711
10.58,80.5,0.085,0.037,0.145,14151.3253
10.23,81.8,0.089,0.055,0.126,14139.75904
9.9,82.8,0.086,0.099,0.126,14110.84337
9.77,83.3,0.088,0.073,0.111,14000.96386
9.56,83.9,0.089,0.066,0.13,13977.83133
9.37,84.6,0.089,0.044,0.171,13948.91566
9.43,84.7,0.088,0.029,0.185,14041.44578
9.47,84.4,0.086,0.055,0.152,14122.40964
9.52,84.0,0.086,0.059,0.145,14186.0241
9.4,84.2,0.085,0.062,0.159,14561.92771
9.48,83.9,0.087,0.081,0.134,14544.57831
9.46,83.9,0.085,0.029,0.122,14579.27711
9.35,83.9,0.09,0.04,0.108,14694.93976
9.25,83.6,0.087,0.048,0.152,14775.90361
9.03,83.9,0.088,0.077,0.141,15255.90361
9.06,83.8,0.09,0.051,0.137,15597.10843
8.9,84.0,0.083,0.04,0.2,15313.73494
8.61,84.6,0.086,0.066,0.167,15186.50602
8.63,84.7,0.088,0.062,0.152,15088.19277
8.6,84.3,0.089,0.066,0.141,15001.44578
8.46,84.8,0.087,0.07,0.134,14868.43373
8.38,85.2,0.089,0.048,0.152,14671.80723
8.36,85.6,0.089,0.04,0.163,13879.51807
8.51,85.8,0.087,0.04,0.134,13081.44578
8.49,85.4,0.088,0.037,0.122,12092.53012
8.41,84.9,0.09,0.062,0.171,11363.85542
8.41,84.6,0.09,0.066,0.148,11045.78313
8.36,84.8,0.097,0.073,0.223,10959.03614
8.4,85.1,0.09,0.593,0.53,11306.0241
8.47,85.0,0.089,4.216,3.95,11589.39759
8.48,84.5,0.091,8.92,8.56,11994.21687
8.4,84.2,0.088,22.16,20.75,12231.3253
8.37,84.2,0.088,55.55,44.16,12410.60241
8.43,83.9,0.085,76.5,51.8,12861.68675
8.57,83.4,0.085,63.67,38.59,13197.10843
8.48,83.4,0.087,53.27,31.65,13630.84337
8.66,83.2,0.089,99.6,41.97,13839.03614
8.7,82.1,0.091,159.3,47.6,14024.09639
9.02,82.0,0.089,196.8,51.81,14278.55422
9.36,81.0,0.093,222.1,54.29,14839.51807
9.68,80.1,0.089,240.4,53.12,15024.57831
10.08,79.7,0.092,260.7,51.14,15290.60241
10.44,78.6,0.091,283.7,52.52,15608.6747
10.78,77.3,0.092,300.3,56.03,15730.12048
11.38,76.3,0.087,313.5,58.07,15932.53012
11.88,73.8,0.088,341.1,60.48,15938.31325
12.19,71.7,0.095,362.1,63.81,16204.33735
12.5,72.2,0.088,376.0,66.11,16505.06024
12.88,72.1,0.091,392.8,68.13,16753.73494
13.39,71.6,0.095,409.0,71.4,16904.09639
13.64,70.6,0.09,416.0,76.5,16909.87952
14.08,69.95,0.088,429.1,81.3,16979.27711
14.41,69.28,0.087,444.5,84.0,17048.6747
14.55,67.78,0.087,454.8,88.5,17268.43373
14.65,67.51,0.083,462.5,88.7,17308.91566
14.86,66.21,0.083,345.1,96.7,17349.39759
14.9,65.58,0.088,251.2,134.6,17372.53012
15.04,64.71,0.078,333.3,211.5,17332.04819
15.23,61.94,0.078,271.6,202.3,17326.26506
14.9,62.1,0.076,199.4,199.1,17204.81928
14.78,61.9,0.078,279.9,205.5,17401.44578
14.78,60.73,0.078,239.3,181.4,17499.75904
14.84,60.3,0.078,206.9,201.5,17407.22892
14.74,62.27,0.077,182.6,171.7,17314.6988
14.71,62.47,0.078,230.5,189.4,17256.86747
14.82,62.44,0.079,194.0,194.3,17401.44578
14.83,63.04,0.074,166.0,166.2,17493.9759
14.81,63.77,0.077,155.7,149.8,17742.6506
14.84,65.68,0.074,138.4,138.7,17655.90361
14.92,66.81,0.075,163.5,133.5,17465.06024
14.89,67.61,0.074,175.2,116.6,17436.14458
14.97,67.31,0.075,190.0,122.1,17418.79518
15.12,66.11,0.075,253.5,191.0,17372.53012
15.46,65.78,0.076,315.7,276.7,17285.78313
15.57,64.61,0.077,299.7,299.9,17268.43373
15.48,64.87,0.075,282.8,306.1,17360.96386
15.57,64.94,0.077,262.0,295.5,17204.81928
15.44,65.04,0.072,237.6,272.2,17355.18072
15.26,65.38,0.078,213.4,247.4,17285.78313
15.19,65.61,0.077,174.3,201.6,17499.75904
15.08,66.31,0.08,116.5,132.2,17667.46988
14.92,66.94,0.072,87.9,98.9,18477.10843
14.89,66.98,0.072,111.0,132.2,19789.87952
14.84,67.21,0.074,96.2,116.2,21999.03614
14.77,67.75,0.078,74.0,89.9,23757.10843
14.62,68.28,0.075,51.03,61.94,24936.86747
14.45,68.81,0.073,34.82,41.89,25330.12048
14.23,69.95,0.077,14.88,15.12,25781.20482
14.06,70.9,0.073,8.43,8.52,25873.73494
13.86,72.0,0.075,4.041,4.102,25758.07229
13.66,73.0,0.077,1.449,1.48,25729.15663
13.44,73.6,0.077,0.315,0.337,25862.16867
12.96,76.1,0.078,0.077,0.108,25948.91566
12.63,77.0,0.079,0.059,0.1,25908.43373
12.23,78.2,0.076,0.073,0.089,25867.95181
11.97,79.2,0.08,0.059,0.085,26000.96386
11.8,80.0,0.076,0.059,0.104,26145.54217
11.77,80.0,0.075,0.077,0.096,25821.68675
11.56,80.4,0.078,0.081,0.089,25434.21687
11.64,81.8,0.078,0.044,0.119,25503.61446
12.34,81.2,0.077,0.095,0.07,25578.79518
12.56,79.0,0.078,0.044,0.137,25468.91566
12.72,77.6,0.076,0.029,0.074,25526.74699
12.72,76.4,0.077,0.062,0.152,25463.13253
12.84,76.5,0.077,0.04,0.119,25636.62651
12.93,76.4,0.076,0.059,0.134,25601.92771
12.87,77.2,0.076,0.051,0.13,25457.3494
12.94,77.6,0.076,0.044,0.126,25150.84337
13.17,77.3,0.077,0.04,0.141,25029.39759
13.24,77.2,0.078,0.04,0.126,24728.6747
13.27,77.3,0.077,0.048,0.148,24404.81928
13.22,77.7,0.076,0.048,0.122,24375.90361
13.12,78.1,0.078,0.07,0.159,23826.50602
13.1,77.9,0.077,0.059,0.126,23635.66265
12.9,78.5,0.079,0.062,0.145,23433.25301
12.88,78.7,0.079,0.081,0.104,22883.85542
12.92,79.0,0.079,0.055,0.148,22548.43373
13.08,78.9,0.078,0.055,0.13,22074.21687
13.24,78.9,0.078,0.051,0.148,21727.22892
13.44,79.0,0.084,0.07,0.134,21339.75904
13.7,78.5,0.084,0.048,0.145,20686.26506
13.83,77.9,0.084,0.048,0.156,20298.79518
13.89,78.3,0.081,0.073,0.111,19870.84337
14.07,78.2,0.081,0.048,0.13,19032.28916
14.19,77.8,0.085,0.044,0.111,18639.03614
14.27,77.7,0.087,0.033,0.122,18060.72289
14.34,77.7,0.092,0.055,0.134,17626.98795
14.37,77.9,0.089,0.04,0.137,17141.20482
14.4,78.2,0.094,0.048,0.108,16730.60241
14.45,77.7,0.091,0.044,0.148,16516.62651
14.51,77.3,0.09,0.048,0.096,16215.90361
14.5,77.4,0.094,0.011,0.185,16163.85542
14.48,77.3,0.094,0.066,0.126,15967.22892
14.43,76.0,0.089,0.066,0.137,15851.56627
14.28,74.0,0.088,0.044,0.13,15631.80723
14.12,74.4,0.084,0.04,0.141,15400.48193
14.13,74.7,0.082,0.048,0.108,15209.63855
14.17,74.7,0.091,0.022,0.141,15076.62651
14.27,74.7,0.092,0.055,0.115,15105.54217
14.3,73.9,0.09,0.062,0.111,14799.03614
14.31,72.7,0.092,0.048,0.126,14538.79518
14.22,71.4,0.083,0.044,0.141,14666.0241
14.07,72.4,0.089,0.029,0.204,14666.0241
14.15,72.3,0.091,0.04,0.137,14613.9759
14.03,73.1,0.086,0.059,0.2,14423.13253
13.79,74.5,0.083,0.073,0.145,14330.60241
13.68,75.2,0.087,0.037,0.159,14301.68675
13.58,75.9,0.088,0.062,0.111,14365.3012
13.59,76.2,0.086,0.037,0.134,14307.46988
13.52,76.6,0.09,0.048,0.122,14105.06024
13.47,76.5,0.092,0.073,0.145,14128.19277
13.44,76.3,0.09,0.07,0.182,14093.49398
13.43,75.3,0.106,0.04,0.119,14203.37349
13.38,74.1,0.098,0.055,0.141,14307.46988
13.36,73.7,0.1,0.077,0.137,14266.98795
13.3,72.6,0.09,0.051,0.141,14457.83133
13.19,72.7,0.09,0.055,0.141,14544.57831
13.16,72.4,0.088,0.059,0.104,14723.85542
13.07,72.3,0.092,0.059,0.134,15128.6747
12.99,72.5,0.094,0.044,0.141,15267.46988
13.06,72.3,0.09,0.033,0.163,15128.6747
13.24,70.8,0.084,0.077,0.156,15018.79518
13.26,69.98,0.091,0.04,0.174,14932.04819
13.37,70.2,0.088,0.037,0.167,14602.40964
13.61,68.45,0.09,0.048,0.171,14203.37349
13.54,68.61,0.092,0.088,0.145,13867.95181
13.54,68.95,0.09,0.044,0.152,12977.3494
13.66,69.15,0.086,0.037,0.156,11895.90361
13.8,68.01,0.092,0.062,0.126,10901.20482
13.74,68.08,0.09,0.051,0.152,10519.51807
13.47,68.88,0.091,0.106,0.111,10554.21687
13.3,68.71,0.099,0.113,0.178,10560.0
13.02,67.81,0.087,0.388,0.427,10704.57831
12.4,69.58,0.085,2.229,2.218,10953.25301
12.34,69.75,0.085,6.028,5.867,11271.3253
12.39,69.08,0.087,11.26,10.76,11595.18072
12.44,70.1,0.087,25.75,22.12,11861.20482
13.2,69.08,0.093,51.31,36.6,12352.77108
13.57,65.68,0.096,66.06,39.61,12607.22892
13.82,64.97,0.088,81.4,43.31,12838.55422
13.8,64.61,0.081,72.6,44.84,13665.54217
13.85,64.84,0.08,116.6,65.76,14006.74699
14.24,64.01,0.096,124.7,74.8,14266.98795
14.19,64.44,0.081,104.6,93.5,14498.31325
14.39,64.47,0.08,154.4,117.8,14827.95181
