Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
33.53,39.79,4.907,873.0,63.05,34114.14226
21.32,69.34,4.918,839.0,173.4,17670.60729
10.65,56.03,0.084,419.5,35.29,16053.9759
17.28,70.5,4.914,626.3,54.33,16188.3871
26.97,74.6,4.907,535.1,251.5,25832.72727
16.64,84.2,0.068,0.048,0.115,16961.92771
22.25,65.23,0.082,227.4,57.64,10212.76596
10.09,85.0,0.084,0.055,0.111,11063.62545
9.86,76.1,0.089,0.07,0.1,14324.81928
24.14,58.32,4.924,0.08,0.119,19836.10942
27.63,33.29,4.921,241.9,260.6,23483.07692
24.16,81.0,4.915,51.95,40.25,15562.84519
15.86,82.0,0.076,233.7,211.2,17786.18182
5.076,87.7,0.082,0.066,0.122,14718.07229
22.66,68.75,0.074,38.97,35.75,26939.07692
10.34,87.1,0.083,0.022,0.141,9133.253301
21.5,79.7,0.094,0.347,0.326,19999.51368
14.68,80.7,0.08,0.011,0.159,20951.27273
15.06,86.8,0.074,0.037,0.104,19781.81818
19.23,86.4,0.067,76.5,63.49,11957.16923
12.28,73.9,0.085,0.044,0.159,14417.41935
13.58,74.2,4.915,287.7,294.4,17088.96482
16.16,67.41,0.079,45.86,44.22,23760.0
22.17,51.68,0.079,456.3,452.1,11963.07692
17.13,58.44,0.087,303.8,291.8,17580.72289
23.31,42.65,4.92,34.66,13.39,20087.05167
26.27,85.2,4.907,0.099,0.141,30485.26646
12.93,60.75,0.082,2.28,2.255,11933.73349
29.48,23.97,4.92,271.9,136.2,14744.18795
23.92,65.89,4.925,257.4,77.2,13179.16241
13.58,83.3,0.084,202.3,58.62,13411.08434
17.97,70.9,0.069,0.044,0.082,11814.93976
17.51,86.9,0.075,204.4,178.3,19106.90909
11.68,90.5,0.076,0.033,0.122,14417.41935
21.97,47.42,4.923,298.7,39.92,11996.56793
15.68,74.5,0.072,0.062,0.104,13356.43725
23.29,56.42,4.932,339.6,133.0,11490.82067
21.93,90.5,0.298,3.941,3.152,10619.81614
23.32,66.76,0.07,239.4,262.0,24605.53846
12.92,83.7,0.079,0.055,0.115,11109.39759
11.73,67.69,0.087,0.062,0.119,13951.35678
20.69,76.2,4.918,0.08,0.122,13479.2237
22.62,56.52,4.913,89.9,82.6,20208.20084
25.44,41.25,4.915,282.4,48.14,12891.42857
25.92,45.01,0.27,787.0,66.7,14850.09193
11.2,76.4,0.085,0.029,0.133,15802.18182
21.04,66.25,0.079,0.055,0.133,22293.76518
17.04,74.1,0.076,444.5,116.9,15215.42169
13.71,85.0,0.078,0.044,0.108,14238.07229
15.06,75.4,0.083,0.029,0.174,14545.45455
11.51,82.3,0.083,0.029,0.178,17715.48387
17.55,50.04,0.075,231.1,107.6,10084.03361
23.14,87.0,4.917,0.077,0.126,25032.22571
24.62,84.9,4.917,0.102,0.093,22690.54393
23.74,83.2,4.919,0.062,0.104,14318.74608
23.79,56.78,0.071,642.5,70.8,18177.96923
13.21,85.0,0.084,0.044,0.111,11853.06122
22.64,63.36,4.907,0.084,0.1,24986.10879
10.36,80.3,0.079,5.188,4.545,11979.63636
11.37,66.04,4.914,0.051,0.108,14171.33668
12.91,55.44,0.087,0.037,0.108,20467.74194
15.96,81.8,4.916,387.9,72.0,17615.42169
20.92,81.9,4.92,0.066,0.104,13314.48417
13.26,48.11,0.082,0.82,0.823,12341.20482
20.05,89.2,4.92,0.073,0.119,20263.38462
13.41,81.0,0.086,0.029,0.13,19230.96774
20.8,43.24,4.919,439.2,61.54,10484.81928
17.76,68.35,0.084,0.044,0.133,10825.53191
23.1,78.3,0.272,0.091,0.085,22422.22676
21.12,62.19,0.278,0.073,0.085,13549.82635
23.32,54.64,0.071,447.1,477.3,11971.08434
20.06,47.91,4.918,543.6,82.2,10386.50602
11.44,79.6,0.083,0.048,0.126,11275.63636
13.2,55.61,0.083,0.066,0.122,24869.30653
18.17,81.3,0.075,0.088,0.063,19385.06024
24.28,49.45,0.072,809.0,56.5,17769.7166
23.27,60.19,4.908,0.099,0.07,36811.03448
12.56,81.5,4.924,52.45,51.61,7761.82473
20.05,88.4,0.236,0.256,0.304,8409.483283
8.81,86.7,0.083,0.062,0.174,14880.0
8.18,50.65,0.092,0.029,0.156,16926.87437
22.92,62.45,4.921,93.8,44.07,15600.75235
8.7,86.5,0.086,0.073,0.152,14573.49398
20.49,75.4,0.071,0.095,0.104,20030.59561
15.49,87.5,0.071,0.048,0.133,16395.63636
16.06,80.6,0.074,0.077,0.13,7685.783133
29.53,61.19,4.907,616.7,226.9,32342.76151
14.8,63.79,4.913,211.1,206.2,17436.77419
19.77,88.3,0.346,0.062,0.122,14714.77017
28.01,74.3,4.904,112.3,101.4,32345.07837
20.78,63.31,0.07,343.8,385.1,16025.06024
10.34,69.08,4.916,288.5,298.4,14900.74372
27.09,69.48,4.925,658.1,341.6,25763.34728
16.57,85.9,0.072,0.055,0.119,11450.60241
26.47,58.51,4.922,869.0,106.9,21888.0
16.79,72.1,0.082,0.033,0.137,12090.18182
31.15,37.61,4.906,818.0,37.83,26920.16736
22.0,58.31,0.071,410.9,127.8,17245.3012
15.8,74.8,0.079,0.033,0.152,14016.0
23.42,60.12,4.906,0.099,0.093,37178.18182
6.249,91.0,0.085,0.04,0.189,9859.303721
15.06,54.37,0.081,0.073,0.126,11369.02761
21.25,55.49,0.287,0.077,0.081,18003.67722
25.6,60.99,4.9,421.9,103.2,23533.54232
23.33,76.7,0.317,22.76,20.08,22798.77426
28.29,35.11,0.268,246.8,47.71,15161.92033
20.35,87.6,0.067,0.055,0.148,17587.2
12.04,81.9,0.083,0.022,0.189,15346.45161
21.16,93.4,4.916,0.084,0.148,10119.71399
21.69,55.35,4.919,0.091,0.119,22889.52978
27.66,44.78,4.905,767.0,33.14,25423.44828
22.91,69.36,0.067,223.8,170.1,12903.1003
6.297,80.8,0.09,117.1,116.4,13758.07229
13.51,75.2,4.918,2.559,1.986,8619.574468
19.26,63.78,4.921,0.084,0.115,27234.46154
15.03,83.7,0.07,0.044,0.133,15232.0
5.934,79.3,4.918,153.3,82.9,9039.036145
27.57,45.18,4.91,495.8,31.67,24371.54812
14.26,78.2,0.076,0.055,0.137,8920.048019
28.45,48.29,4.921,420.2,50.05,25333.16614
23.73,63.05,4.918,0.102,0.104,15482.55319
15.01,88.3,0.071,0.022,0.122,27409.45455
21.63,59.14,0.085,513.5,481.3,11317.59036
21.77,78.7,4.922,746.0,727.0,14680.61538
9.44,83.8,0.091,0.073,0.156,16632.28916
16.48,60.21,0.083,0.135,0.178,25393.73494
25.4,88.8,4.916,0.037,0.185,19551.46444
21.63,81.8,4.913,127.3,107.0,11855.36261
20.87,71.6,0.072,6.618,5.58,19795.25836
12.55,73.8,0.083,0.048,0.152,19373.49398
15.68,52.65,0.084,463.6,119.5,15832.76382
25.2,93.5,4.908,47.9,36.37,23244.6395
23.27,55.04,0.072,353.8,345.4,11670.36145
9.81,87.9,0.083,0.051,0.159,14272.25806
25.79,80.4,4.917,0.066,0.144,26248.02508
15.41,60.15,0.074,741.0,83.9,16786.45161
9.67,91.0,0.08,0.059,0.178,15358.07035
14.86,61.36,0.086,0.018,0.13,23104.0
6.648,66.18,0.088,0.04,0.134,15334.91457
14.67,81.0,0.087,302.9,294.5,12400.32389
8.39,74.2,0.086,188.1,188.9,12208.88442
24.36,81.9,4.915,0.095,0.17,15014.56067
22.03,41.11,0.086,889.0,45.81,19438.54545
21.39,46.48,4.916,0.113,0.063,19906.13982
14.52,62.14,0.083,555.1,613.4,18841.44578
26.55,36.02,4.919,331.9,354.3,21817.10769
22.56,74.1,4.915,564.5,110.3,12937.93667
26.43,84.6,4.907,2.823,2.164,40681.12853
18.88,57.84,0.085,641.1,96.1,17146.18182
27.1,76.0,4.922,288.3,221.5,25778.55799
18.56,86.0,4.922,0.117,0.104,17621.24617
18.82,83.2,0.087,0.062,0.1,15791.8541
24.78,58.62,4.925,700.0,102.1,15156.03677
20.99,79.4,4.921,1.174,1.026,19071.61094
16.06,84.4,0.081,0.037,0.167,12641.92771
13.43,83.9,0.074,248.5,250.4,18501.46734
13.2,55.31,0.079,0.062,0.115,12008.64346
12.42,54.21,0.081,0.029,0.141,25139.27711
15.89,88.6,0.073,0.026,0.133,19147.63636
18.36,85.9,4.921,0.051,0.156,22480.32389
20.64,77.1,4.916,0.077,0.089,13108.55975
17.51,84.2,4.919,0.091,0.122,12749.66292
23.06,39.38,0.087,723.0,179.1,18048.0
10.37,89.3,0.072,0.055,0.156,14609.03226
23.47,56.55,0.296,0.088,0.089,17462.39019
22.68,84.6,0.279,0.069,0.156,18038.97855
18.79,65.97,0.084,13.43,11.37,27700.36364
25.14,61.67,4.918,507.3,451.8,17374.52308
16.86,61.01,0.075,574.0,210.6,16580.24096
12.97,85.0,0.071,0.048,0.104,12497.3494
17.05,50.55,0.085,449.8,53.19,10181.9928
20.66,79.3,4.919,279.9,233.3,13305.77508
26.89,67.36,4.922,818.0,64.64,22991.84953
6.609,86.9,0.09,123.1,47.6,8516.686675
27.47,56.49,0.074,0.113,0.104,41356.31799
17.42,93.1,0.111,0.091,0.107,12068.57143
18.45,62.61,0.081,150.7,171.5,8925.810324
24.23,37.93,4.918,80.7,90.5,24619.91903
18.16,85.2,0.082,0.055,0.133,13550.88146
19.3,84.9,4.916,0.088,0.096,14079.34627
17.63,86.6,4.915,0.062,0.082,15886.63968
14.55,90.4,0.072,0.062,0.126,12242.91498
19.99,89.3,4.915,0.095,0.122,20334.27692
19.18,76.4,4.922,0.066,0.07,18172.88754
31.1,26.82,4.918,736.0,65.6,26317.6569
14.93,67.03,0.072,0.088,0.111,14816.38554
14.13,71.9,4.918,0.062,0.085,12914.77204
11.17,73.4,0.078,0.059,0.137,11797.59036
18.8,79.7,0.068,0.044,0.159,10351.80723
12.16,84.8,0.085,284.1,182.5,13500.0
21.4,61.49,0.274,0.069,0.093,17750.68437
10.11,89.2,0.079,6.354,5.786,10759.35484
16.95,44.41,0.082,612.6,372.5,16501.93548
22.46,87.1,4.918,185.7,164.0,14238.20225
33.08,34.61,4.911,299.7,248.3,32439.16318
21.97,53.52,4.911,0.417,0.396,18069.2887
14.31,87.3,0.07,0.044,0.17,13393.73494
20.91,67.82,4.918,0.058,0.167,13457.5076
5.119,74.6,4.917,204.3,207.6,14613.9759
22.5,73.5,0.285,268.7,159.8,11319.95914
29.51,60.69,4.921,478.6,185.2,17087.39812
15.8,91.7,0.066,0.037,0.115,15074.90909
20.74,87.4,0.305,0.095,0.122,10925.76098
11.56,69.9,4.917,0.051,0.145,14394.21687
25.48,92.9,4.906,4.72,3.616,17081.37931
15.1,32.12,0.091,555.6,620.9,18401.92771
14.02,66.26,0.083,0.029,0.133,20851.77889
11.22,68.54,0.075,0.066,0.141,14972.53012
12.84,58.88,0.089,0.066,0.119,9346.458583
16.17,69.03,0.073,170.5,172.0,16181.20482
12.34,86.7,0.073,0.037,0.119,15788.71549
15.2,61.32,0.082,0.062,0.122,14654.45783
22.27,89.0,0.312,0.113,0.1,14038.16139
13.68,49.1,0.083,0.051,0.089,14192.55702
14.45,74.5,0.078,0.051,0.111,14382.54545
10.22,88.4,0.094,56.48,56.86,11328.3871
27.9,43.58,4.905,367.5,354.4,27993.47962
11.17,86.9,0.083,1.76,1.709,10219.35484
15.04,84.5,4.916,0.033,0.152,15152.06478
25.71,56.59,0.298,808.0,76.5,16162.12462
11.68,71.8,0.087,0.073,0.104,22421.20482
26.21,49.48,0.277,775.0,145.8,16597.50766
13.91,66.5,0.077,0.033,0.096,21019.65829
21.42,88.2,4.91,5.554,4.828,9866.721144
12.64,73.7,0.078,0.081,0.115,17164.22111
12.71,57.71,0.084,415.9,436.3,13957.14573
20.94,70.2,0.3,264.2,60.53,12849.68335
20.74,85.8,0.066,0.055,0.1,16783.75385
6.815,74.7,4.916,0.029,0.141,14333.42714
17.51,54.41,0.08,40.6,44.74,24381.68675
16.94,85.9,4.917,0.044,0.1,14825.58704
12.03,55.43,0.081,5.15,5.367,26700.72289
12.08,74.4,4.918,0.026,0.093,9634.698795
19.19,83.6,4.919,0.073,0.122,19198.03882
26.24,35.11,0.085,469.2,496.5,16751.6129
20.91,67.92,4.923,863.0,190.9,18411.01215
18.79,60.15,0.086,689.1,102.1,18432.0
15.37,59.59,0.074,145.3,99.1,13451.56627
19.52,77.0,4.911,0.084,0.13,17930.03135
26.42,41.48,0.27,789.0,65.39,15156.03677
18.39,86.7,0.299,0.04,0.159,11893.49544
20.85,51.58,0.085,516.7,380.9,14446.54545
18.5,90.2,0.068,37.43,31.48,11946.01824
20.39,83.8,0.065,0.04,0.152,25479.87692
18.11,41.89,0.09,0.037,0.148,13833.25301
15.47,62.54,0.087,57.04,48.76,9466.987952
20.13,41.13,0.084,30.54,27.23,17696.38554
13.64,72.1,0.083,0.062,0.115,25824.48241
16.2,77.6,0.068,0.073,0.078,13162.40964
23.81,66.26,4.926,479.8,189.6,14744.18795
14.68,77.4,4.916,213.0,44.84,11478.81512
25.91,42.35,0.319,723.0,38.97,14897.16037
26.75,71.5,4.922,551.9,318.7,25425.94142
16.4,74.9,0.073,0.157,0.126,16007.68307
24.03,92.2,4.924,0.091,0.107,16473.47962
26.37,82.8,4.911,0.062,0.137,34012.2884
28.9,64.2,4.907,792.0,160.9,27271.22257
21.73,71.7,0.071,540.1,251.7,16288.90688
19.76,53.15,4.918,0.077,0.089,21327.8856
17.59,90.5,4.911,47.76,39.62,10543.32993
15.64,52.8,0.083,0.051,0.126,15777.19088
25.07,75.3,0.321,161.7,119.5,16750.48008
15.04,88.2,0.07,0.055,0.108,16552.72727
23.71,56.06,4.91,0.091,0.122,27372.05021
15.82,79.8,0.071,0.055,0.163,12618.83077
14.44,67.95,4.918,0.059,0.067,13353.25301
16.16,87.6,0.066,230.7,212.8,18711.27273
22.35,75.9,4.918,0.073,0.122,25215.06276
14.4,36.88,0.076,501.1,38.23,10193.51741
13.71,51.79,0.079,119.0,122.7,18650.60241
12.04,87.7,0.08,8.4,7.76,8929.156627
19.47,68.85,0.069,124.7,126.7,17285.78313
25.11,33.43,4.924,903.0,48.49,17384.93927
21.29,48.53,0.081,554.2,158.4,11126.74699
16.42,84.7,0.083,0.051,0.122,14960.96386
25.07,93.3,4.91,10.98,8.28,18543.94984
13.52,74.2,0.08,0.044,0.115,11513.08523
25.54,68.71,4.921,422.8,422.2,19885.29231
26.79,59.29,0.258,213.3,42.9,16532.78856
15.98,92.9,0.076,58.68,50.55,13480.72727
24.33,85.4,4.914,0.04,0.211,26474.30962
13.39,67.93,0.08,0.062,0.171,13337.72864
10.25,81.7,0.078,0.059,0.111,9802.409639
15.02,76.2,0.071,0.073,0.122,22137.83133
17.6,88.7,4.916,0.077,0.133,12266.99088
19.56,75.8,0.08,0.812,0.737,17210.60241
16.03,56.06,0.081,355.7,405.3,17528.92462
16.82,56.66,0.087,73.7,70.7,16921.08543
10.62,87.8,4.93,0.029,0.119,11363.85542
13.01,73.1,0.084,0.037,0.115,15840.57623
12.38,86.7,4.915,0.029,0.141,11982.6506
32.21,24.35,4.916,808.0,64.37,27347.94979
15.99,57.14,4.915,63.68,80.0,24630.36145
20.28,86.3,0.072,137.7,110.4,11514.09231
15.77,58.6,0.083,445.5,277.1,16560.0
20.15,79.7,4.922,0.059,0.133,14910.6383
25.81,90.0,4.909,0.077,0.104,21312.60188
19.37,50.34,1.995,94.5,116.5,14359.51807
10.34,85.8,0.081,0.073,0.115,14151.3253
16.65,80.2,0.088,0.069,0.107,12366.20061
12.08,90.3,0.082,0.022,0.082,14638.06452
26.88,82.7,4.912,56.15,40.95,28041.63009
25.63,43.81,0.082,365.4,382.0,16664.51613
25.46,52.36,4.926,0.095,0.104,30499.0795
12.32,71.3,0.081,0.062,0.119,25708.70352
12.14,75.7,4.917,0.062,0.111,17882.05025
21.03,62.69,0.07,7.17,6.735,26246.47773
13.34,58.14,0.086,0.04,0.085,13690.85427
27.38,59.05,4.902,177.0,135.9,24797.49216
15.39,59.91,4.919,377.5,403.8,16734.19355
20.56,87.2,0.071,56.09,39.6,18190.39514
21.54,67.95,4.926,175.7,36.0,11665.89666
17.78,89.8,4.913,0.066,0.152,11525.83587
20.03,59.42,4.926,0.069,0.067,19321.59346
14.12,54.01,4.918,0.062,0.093,15919.59799
25.89,35.7,4.918,618.4,241.3,15677.41935
19.27,78.8,4.925,0.154,0.096,26969.39271
13.26,71.3,4.92,0.029,0.115,9657.623049
15.92,67.86,4.917,0.055,0.115,12005.78313
27.52,69.04,4.915,401.7,293.3,30324.35146
28.28,53.86,4.907,712.0,168.3,26715.31381
12.13,58.26,0.086,495.5,514.4,17285.78894
18.07,54.47,0.081,478.6,203.7,16527.43719
18.18,78.0,0.075,0.428,0.411,11479.19028
17.13,84.6,4.922,0.059,0.141,16061.53846
20.35,84.1,0.309,54.36,41.05,11478.81512
21.06,72.6,0.068,844.0,230.7,16959.35223
11.81,77.2,0.082,11.7,10.42,25229.03226
34.29,32.85,4.908,869.0,41.41,28227.61506
26.68,73.7,4.924,692.3,92.8,25712.3511
24.18,68.61,4.92,916.0,76.9,21031.38462
11.39,60.0,0.088,0.062,0.096,23699.27711
18.46,48.53,0.077,724.0,116.6,17628.3871
14.52,77.3,0.073,56.77,51.06,18327.27273
20.06,86.6,0.068,0.055,0.145,22821.41538
11.94,73.6,0.078,59.98,57.57,10364.51613
27.09,62.72,0.064,707.0,57.93,26157.74295
19.91,88.8,4.917,0.062,0.089,13983.50769
13.39,79.2,0.086,0.106,0.078,25740.72289
12.49,73.5,0.077,0.081,0.108,13957.14573
20.48,82.0,0.066,0.059,0.089,23364.92308
14.22,89.6,0.1,47.8,61.77,15342.54545
17.89,83.5,4.916,0.026,0.1,26094.89879
13.99,74.7,0.082,0.066,0.078,14498.31325
14.81,77.1,4.913,0.04,0.137,14655.48387
13.32,66.28,0.085,12.29,11.27,23109.67742
20.84,85.4,0.066,0.048,0.152,25592.12308
23.37,87.7,4.92,0.069,0.115,23304.82759
23.53,38.74,0.082,374.9,229.2,18621.04615
15.9,80.0,0.07,81.1,76.0,19723.63636
11.95,79.8,4.916,0.07,0.115,13696.64322
12.62,86.7,0.07,0.059,0.167,26727.55779
22.07,56.68,0.068,80.4,88.8,25132.95547
9.59,83.0,0.08,0.044,0.122,7217.349398
23.38,64.61,0.078,643.9,77.6,14656.98462
27.31,40.81,4.922,311.1,171.1,13002.31003
16.55,52.02,4.916,314.6,157.0,11398.55422
13.75,70.4,0.074,86.1,85.8,19288.76382
13.47,90.5,0.066,0.077,0.197,16267.63636
8.82,88.8,0.082,0.033,0.156,14016.77419
17.7,67.67,0.071,0.073,0.107,25424.45344
15.84,87.2,0.072,0.066,0.167,8483.855422
30.43,45.09,4.907,277.3,277.2,27843.0094
27.2,40.68,4.92,702.0,70.4,13545.04559
15.16,87.5,0.069,0.07,0.085,17640.72727
13.09,75.0,4.923,0.066,0.078,10282.40964
26.62,57.12,4.903,0.08,0.074,21372.78997
25.9,83.2,4.918,0.066,0.137,34746.77824
12.86,83.4,0.073,10.5,10.63,12040.48193
8.62,88.1,4.917,12.28,11.86,7836.144578
10.08,75.5,0.078,47.49,45.8,16400.0804
21.5,64.42,0.168,0.062,0.093,13784.31611
23.54,49.09,4.912,208.9,190.4,16942.59414
16.36,71.6,0.073,256.5,238.3,18338.90909
14.64,84.9,0.083,155.7,109.7,8720.963855
18.45,77.4,0.076,0.066,0.148,12337.02128
9.95,49.95,0.089,0.055,0.078,24915.61809
25.54,32.8,0.084,504.0,347.3,17058.46154
9.86,74.4,0.089,86.0,86.4,16116.42211
23.98,85.7,4.919,183.1,133.9,17370.28213
13.22,71.2,0.076,0.04,0.163,20116.58291
19.24,85.2,0.068,0.04,0.144,11450.60241
20.2,52.33,4.922,634.1,658.2,15416.12903
15.6,66.96,4.923,0.069,0.107,13708.44985
11.01,41.47,0.085,171.3,184.3,17349.46734
12.48,74.8,0.083,0.055,0.141,18529.15663
15.7,67.29,0.072,144.7,160.2,23324.51613
18.25,57.3,0.084,998.0,311.3,17332.25806
10.0,75.9,0.086,0.051,0.119,14995.66265
24.09,56.45,4.921,0.08,0.093,14950.11236
24.67,57.92,0.073,732.0,358.1,17658.94737
14.94,64.99,0.075,131.7,166.5,17852.53012
13.02,79.9,0.077,107.7,104.2,8793.277311
13.13,83.4,0.077,0.051,0.137,11381.20482
22.57,72.9,4.922,0.08,0.122,22624.70219
18.95,89.2,0.33,0.117,0.148,10819.857
17.32,78.6,0.071,0.077,0.119,25113.6
25.33,81.7,4.924,0.41,0.27,36156.65272
16.62,66.89,0.073,588.6,227.1,18174.19355
15.04,69.36,0.073,121.7,117.1,15874.83871
9.82,85.5,0.079,0.044,0.163,11881.87275
22.07,53.48,4.907,284.8,27.7,16750.34483
20.36,88.9,0.069,0.062,0.137,19480.12158
14.71,86.2,0.08,0.059,0.122,13995.18072
21.03,86.1,0.072,0.055,0.137,26531.44615
21.25,59.91,2.764,354.7,376.0,15857.41935
26.34,34.47,0.075,583.0,122.5,21811.2
11.24,79.7,4.922,0.062,0.189,21899.57789
21.25,64.79,0.165,0.055,0.156,13247.41641
19.28,68.05,0.072,0.055,0.141,10490.60241
12.15,84.4,0.08,0.04,0.152,14458.06452
14.96,61.35,0.083,66.08,74.0,24480.0
11.02,85.8,0.069,0.077,0.156,11236.34171
16.44,82.1,4.921,0.048,0.115,12021.8845
20.99,78.3,4.923,0.073,0.1,16897.56895
23.06,64.43,4.909,0.102,0.096,32903.09623
22.04,60.34,0.071,380.1,167.7,17158.55422
15.6,51.69,4.916,362.8,50.3,15226.98795
18.54,69.62,0.082,0.044,0.137,24245.16923
9.59,80.7,0.085,0.088,0.1,13706.0241
15.44,59.96,0.083,6.339,6.342,25555.66265
19.87,79.6,0.274,0.069,0.096,14138.18182
19.74,67.71,4.922,327.0,85.9,18777.83133
8.08,57.33,0.09,0.055,0.122,14263.9598
14.37,89.7,0.071,0.117,0.122,27008.0
10.41,48.31,0.087,0.07,0.093,14952.84422
22.49,58.69,0.084,0.94,0.73,9564.984802
23.6,63.86,4.926,726.0,57.7,11425.86313
16.07,67.89,4.923,33.26,20.59,8050.120482
18.46,44.04,0.085,0.077,0.1,26379.63636
24.54,85.5,4.907,0.048,0.137,29648.65204
24.13,62.85,4.922,336.5,108.2,13761.63432
12.39,65.58,0.083,0.044,0.152,14319.03614
10.6,86.8,0.087,209.0,122.0,7998.079232
22.06,77.6,0.07,346.2,279.2,13865.35385
17.89,73.2,0.082,0.022,0.126,20218.06452
9.32,85.4,0.084,247.2,174.1,14015.03518
9.49,63.91,0.078,0.059,0.122,13289.63855
26.44,71.4,4.921,388.8,63.9,22745.07837
34.69,35.38,0.068,634.3,93.2,24184.76987
14.21,74.1,0.078,0.095,0.089,9663.385354
24.91,45.45,4.919,818.0,363.3,18195.30364
20.43,83.7,4.913,0.073,0.104,14055.81205
11.87,90.9,0.079,0.04,0.133,14312.90323
28.82,33.74,4.925,778.0,155.7,13738.1001
11.51,68.18,4.921,46.92,45.87,11572.04819
15.41,86.3,0.069,0.073,0.093,25099.63636
29.38,26.88,4.908,0.069,0.096,34517.86834
14.1,70.7,0.083,0.077,0.145,25275.48387
20.82,61.67,0.072,498.2,73.6,17823.61446
20.38,62.79,0.095,0.08,0.104,15132.40122
18.05,50.53,0.084,677.3,55.34,17158.43216
15.88,77.3,4.919,0.117,0.07,8943.003064
20.42,85.5,0.075,0.029,0.159,13130.69909
31.11,26.98,4.904,872.0,133.0,28059.68652
18.48,70.2,0.2,39.89,29.44,11202.28805
20.14,77.9,4.92,0.044,0.193,18762.31003
28.71,32.98,0.313,771.0,34.57,14502.96221
10.18,81.7,0.079,0.059,0.159,13549.87952
17.11,64.2,0.087,0.059,0.104,27770.18182
22.58,48.35,0.076,822.0,45.38,15985.16129
12.88,80.5,0.079,0.055,0.163,25449.67742
16.51,69.13,0.074,219.5,207.3,18094.54545
23.14,68.52,0.071,857.0,138.8,17079.13846
24.26,53.95,4.922,0.102,0.07,9168.145897
22.94,41.78,4.912,0.124,0.085,24281.17155
22.83,64.63,4.924,56.71,60.19,19980.55158
13.34,76.0,0.083,0.07,0.148,25405.3012
15.58,78.5,0.079,0.073,0.085,15307.95181
22.18,69.96,4.92,0.077,0.156,13452.03762
27.02,58.02,0.254,289.6,45.18,16356.28192
13.5,50.52,0.083,34.03,35.2,15712.77108
24.5,69.52,4.905,0.095,0.096,44139.91632
16.89,68.16,4.922,0.073,0.148,9241.445783
23.6,67.19,4.923,162.8,109.7,14550.03064
16.39,76.2,0.07,48.75,45.11,16072.25806
16.93,70.3,0.078,3.083,2.602,11211.01215
25.33,66.86,4.904,374.8,150.6,24160.66946
29.97,58.39,4.904,708.0,303.0,27644.38871
12.32,71.6,0.086,12.08,12.87,24821.20482
18.32,84.5,4.915,0.044,0.13,14289.23077
20.69,81.9,4.918,0.069,0.115,18095.26154
16.84,69.2,0.073,0.088,0.115,25669.81818
23.11,57.13,4.919,705.0,46.21,13761.63432
17.55,60.82,4.924,0.066,0.119,16979.93871
12.42,75.7,0.074,0.037,0.122,11922.20888
21.23,65.72,4.922,0.088,0.059,19316.71733
15.67,87.9,4.908,0.018,0.104,15445.16129
19.71,76.6,0.071,0.062,0.141,10062.6506
24.17,60.55,0.331,44.47,35.03,20174.70889
17.75,89.4,0.069,54.72,46.0,11928.09717
14.26,85.4,0.072,6.083,5.493,11665.45455
11.93,80.2,0.074,134.1,64.64,13821.68675
10.32,62.44,4.916,313.0,325.9,15701.20482
35.08,19.71,4.906,346.4,289.2,27036.48903
13.48,67.31,4.91,0.066,0.137,21778.01005
26.45,39.71,0.311,765.0,37.19,14991.29724
17.72,93.1,0.104,0.088,0.122,11846.80851
9.15,79.5,0.085,0.044,0.156,25031.39698
11.03,71.1,4.921,0.037,0.111,10565.78313
22.1,48.86,0.087,456.5,415.3,18327.27273
17.81,79.2,4.131,82.5,69.67,13070.76923
21.94,62.33,4.928,446.5,49.3,13469.17933
31.43,39.51,0.07,78.9,70.8,42079.33054
16.04,61.98,0.084,0.051,0.1,25353.25301
20.38,74.7,0.068,54.76,63.68,25330.12048
17.9,70.7,0.078,0.04,0.137,14487.44939
21.82,66.73,4.92,880.0,53.43,17262.51012
31.0,60.69,4.908,384.6,360.7,28673.60502
21.46,79.8,0.306,364.1,139.4,13020.30644
14.34,70.4,0.085,404.8,363.2,14219.63636
10.31,80.8,0.076,0.044,0.119,22465.16129
14.89,62.82,0.077,207.2,234.6,16484.51613
31.56,31.85,4.92,833.0,97.8,25094.56067
10.57,88.3,0.088,0.033,0.156,12025.16129
15.97,78.3,0.07,199.1,201.2,15886.26506
17.51,80.6,0.072,0.07,0.137,13263.15789
25.36,86.0,4.918,0.051,0.152,25889.87448
26.42,42.85,4.92,0.095,0.137,35463.76569
15.54,89.5,0.066,0.037,0.174,14603.63636
16.32,66.74,0.081,135.4,118.9,12346.18182
21.19,69.0,4.919,828.0,169.5,17221.7004
14.86,86.3,0.072,0.029,0.133,25768.72727
34.73,29.38,4.907,574.4,67.73,27528.70293
10.78,72.6,0.087,0.088,0.07,23450.60241
15.96,87.3,0.065,0.033,0.197,15517.09091
17.45,82.4,0.071,0.048,0.07,17794.6988
13.62,77.0,0.073,0.033,0.093,24932.90323
18.98,77.4,0.068,0.037,0.115,10750.84337
23.45,61.73,0.085,72.0,61.19,13270.75988
23.91,67.48,4.922,901.0,64.42,20174.76923
12.23,67.98,0.082,0.059,0.122,14394.21687
24.21,85.5,4.914,0.055,0.122,35367.36402
11.17,69.91,4.92,0.066,0.115,14885.78313
14.87,40.3,4.918,105.6,131.1,15221.20482
14.67,62.7,0.084,0.037,0.104,22231.27273
23.78,48.95,0.268,84.8,74.0,21604.41267
